company_name,Inactive,listed,Branch,OwnData,country_iso,nace_code,bvd_id,nace_section,NACE Rev. 2 main section.1,bvd_sector,revenue_eur_2025,revenue_eur_2024,revenue_eur_2023,revenue_eur_2022,revenue_eur_2021,revenue_eur_2020,employees_2024,employees_2025,employees_2023,employees_2022,employees_2021,employees_2020,consolidation_code,website,isin,legal_form,date_incorporation,guo_name,guo_bvd_id,guo_country_iso,_source,total_assets_eur_2025,total_assets_eur_2024,total_assets_eur_2023,total_assets_eur_2022,total_assets_eur_2021,total_assets_eur_2020,orbis_sources,regime_classification
SPAR NORD BANK A/S,No,No,No,No,DK,6419.0,DK13737584,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",707489.577465871,762456.090106839,759033.686183677,557248.004059335,506781.058953114,440182.706045615,1750.0,1317.0,1703.0,1644.0,1608.0,1545.0,C2,www.sparnord.dk,,Public limited companies,1989-12-20 00:00:00,FORENET KREDIT F.M.B.A,DK74252028,DK,bank,19578611.8764618,19376060.253802,18099806.9880561,16665803.241095,15681819.0932292,13732435.8450545,bank,EU_2021_2101|CRD_IV
AKTIEBOLAGET SVENSK EXPORTKREDIT,No,No,No,No,SE,6499.0,SE5560840315,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",249455.214523765,259360.397673139,258201.791312957,199339.075722413,188930.751917705,198022.049128807,307.0,317.0,283.0,283.0,264.0,253.0,C2,www.sek.se,,Public limited companies,1962-01-01 00:00:00,REGERINGSKANSLIET,SE2021003831,SE,bank,32369427.0284,32122815.0138279,32978542.1617309,33760324.8163271,32593680.7575421,33425464.1448176,bank,CRD_IV
ACHMEA BANK NV,No,No,No,No,NL,6419.0,NL27154399,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",247891.0,237062.0,197021.0,125657.0,143018.0,145055.0,390.0,444.0,216.0,209.0,195.0,192.0,C2,www.achmeabank.nl,,Public limited companies,1995-01-11 00:00:00,VERENIGING ACHMEA,NL30099780,NL,bank,20659579.0,19543852.0,15935060.0,13933264.0,12847990.0,13833676.0,bank,CRD_IV
KADESJOE PARTNERS AKTIEBOLAG,No,No,No,No,SE,6499.0,SE5566793559,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",10939.9419007273,10327.6290809208,9700.39469113924,9614.03279636724,8828.82724732862,6892.30937261158,79.0,81.0,78.0,75.0,67.0,57.0,C2,www.kadesjos.se,,Private limited companies,2005-04-18 00:00:00,KADESJOE PARTNERS AKTIEBOLAG,SE5566793559,SE,bank,5107.94334655712,4920.51570986177,5216.22836743499,5257.29781784698,4903.78897723715,3684.01292551489,bank,CRD_IV
SIA ALTERO,No,No,No,No,LV,6619.0,LV010398173,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",10699.621,7778.06,6829.481,6431.813,4681.099,2892.13,27.0,27.0,27.0,25.0,25.0,20.0,C2,www.altero.lv,,Private limited companies,2016-04-04 00:00:00,MR HANS H LUIK,EEC092948-IBQ,EE,bank,3157.967,2578.799,1454.932,2171.313,2074.901,641.697,bank,CRD_IV
AON PUBLIC LIMITED COMPANY,No,Yes,No,No,IE,6622.0,IE604607,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",14622131.2199364,15110219.4023331,12104971.9430005,11699799.3505292,10765492.3980154,9018015.09065536,60000.0,60000.0,50000.0,50000.0,50000.0,50000.0,C1,www.aon.com,,Public limited companies,2015-05-23 00:00:00,AON PUBLIC LIMITED COMPANY,IE604607,IE,bank,43220436.0557157,47131602.3082711,30732112.9046317,30661931.0809927,28180285.4808051,26170661.1803096,"bank,large_mne",EU_2021_2101|CRD_IV
VAARGAARDABUSS HOLDING AB,No,No,No,No,SE,6499.0,SE5590455571,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",24463.9049594098,21553.5849607222,20810.0097457395,19955.5871349208,16550.9509723426,11685.4493398082,176.0,160.0,165.0,161.0,149.0,105.0,C2,www.vargardabuss.se,,Private limited companies,2016-01-04 00:00:00,VAARGAARDABUSS HOLDING AB,SE5590455571,SE,bank,30664.7505521183,21711.0742536209,23247.8621688173,27039.5721982371,23220.0109197336,23431.5003445446,bank,CRD_IV
SOCIETATEA NATIONALA DE GAZE NATURALE ROMGAZ S.A.,No,Yes,No,No,RO,620.0,RO14056826,B - Mining and quarrying,,Mining & Extraction,1590480.00678982,1618028.04076359,1837449.50200371,2718796.02930736,1222388.46155433,842974.329237908,5977.0,5809.0,5980.0,5971.0,5863.0,6188.0,C1,www.romgaz.ro,,Public limited companies,2001-07-20 00:00:00,ROMANIA GOVT,RO*J00S1580,RO,extractive,4893662.98267942,4012981.07532918,3314430.39484889,2898502.87196301,2281290.63565,1902975.84165132,"extractive,large_mne",EU_2021_2101
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL SUD RHONE ALPES,No,Yes,No,No,FR,6419.0,FR402121958,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",466065.0,442015.0,420848.0,454295.0,433136.0,362702.0,2271.0,2246.0,2284.0,2269.0,2260.0,2278.0,C2,www.ca-sudrhonealpes.fr,,Public limited companies,1996,CAISSE RÉGIONALE DE CREDIT AGRICOLE MUTUEL SUD RHÔNE ALPES,FR402121958,FR,bank,27898871.0,27385458.0,27315919.0,27965569.0,25883950.0,24974328.0,bank,CRD_IV
JYSKE BANK A/S,No,Yes,No,No,DK,6419.0,DK17616617,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1934510.41443044,1899941.39526623,1993452.97430279,1281374.57304088,1238289.778143,1143506.41851703,3876.0,3817.0,3956.0,3873.0,3257.0,3349.0,C2,www.jyskebank.dk,,Private limited companies,1917-09-14 00:00:00,JYSKE BANK A/S,DK17616617,DK,bank,104101310.567567,101094831.883731,104613680.267856,100852879.174828,87081564.6393672,90491447.6944287,"bank,large_mne",EU_2021_2101|CRD_IV
TEGSNAES INVEST AB,No,No,No,No,SE,6499.0,SE5567590806,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",24250.2896151998,21521.9278203405,19187.0730744457,24951.282299737,14162.7627959008,12889.4503038709,44.0,43.0,33.0,33.0,26.0,26.0,C2,www.tegsnas.se,,Private limited companies,2008-05-29 00:00:00,TEGSNAES INVEST AB,SE5567590806,SE,bank,20778.8532239161,16115.1547868658,14255.6529606065,14502.2474833426,10925.7425892462,8008.40981143147,bank,CRD_IV
AXACTOR ASA,No,Yes,No,No,NO,6619.0,NO921896328,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",23899.69642063,11164.8018832801,23516.0097775441,22820.5927441258,19061.7842965078,20048.8604597321,1285.0,1237.0,1255.0,1301.0,1096.0,1128.0,C1,www.axactor.com,,Public limited companies,1988,AXACTOR ASA,NO921896328,NO,bank,115839.620636286,110454.280313363,129399.652702972,129276.200998656,126329.123635563,135897.439752072,bank,CRD_IV
ISLANDSBANKI HF,No,Yes,No,No,IS,6419.0,IS4910080160,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",452450.675749438,433638.172421111,422475.409117769,374066.510825196,335589.67430295,272429.150361617,772.0,769.0,764.0,739.0,735.0,779.0,C1,www.islandsbanki.is,,Public limited companies,1986,ISLANDSBANKI HF,IS4910080160,IS,bank,11747314.8729622,11198305.3177942,10516164.6219624,10338198.7539006,9675873.23486996,8611127.59379514,bank,CRD_IV
NOVATECH HOLDING APS,No,No,No,No,DK,6430.0,DK30589890,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",51108.3169228112,43161.6135734492,44666.3459849044,49300.0719696433,36687.417106795,33877.0062219851,319.0,416.0,356.0,336.0,348.0,310.0,C2,www.novatech.dk,,Private limited companies,2007-05-01 00:00:00,MR ERIK KNUDSEN,PLCP3289534,PL,bank,65155.7362913286,51112.952431857,48181.915503342,50229.5465111393,41007.8634608009,32451.7100243671,bank,CRD_IV
IKB DEUTSCHE INDUSTRIEBANK AG,No,No,No,No,DE,6419.0,DEFEB13319,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",457600.0,292900.0,921000.0,748800.0,225800.0,31800.0,592.0,596.0,568.0,551.0,548.0,581.0,C2,www.ikb.de,,Public limited companies,1949-03-29 00:00:00,MR JOHN PATRICK GRAYKEN,USCP3284673,US,bank,14348000.0,14075300.0,14498200.0,15433700.0,16000800.0,16928800.0,bank,CRD_IV
NORDEA BANK ABP,No,Yes,No,No,FI,6419.0,FI28583949,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",11717000.0,12049000.0,11734000.0,9669000.0,9669000.0,8502000.0,33183.0,31847.0,31439.0,30499.0,29239.0,28051.0,C2,nordea.com,,Private limited companies,2017-09-27 00:00:00,NORDEA BANK ABP,FI28583949,FI,bank,654350000.0,623355000.0,584702000.0,594729000.0,570353000.0,552160000.0,"bank,large_mne",EU_2021_2101|CRD_IV
COMMERZBANK AG,No,Yes,No,No,DE,6419.0,DEFEB13190,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",12637000.0,12462000.0,11952000.0,10539000.0,9720000.0,8872000.0,40233.0,37621.0,42098.0,42378.0,46218.0,41513.0,C2,www.commerzbank.de,,Private limited companies,1952,COMMERZBANK AG,DEFEB13190,DE,bank,590092000.0,554646000.0,517166000.0,477428000.0,467409000.0,506613000.0,"bank,large_mne",EU_2021_2101|CRD_IV
SPAREBANK 1 NORDMORE,No,Yes,No,No,NO,6419.0,NO937899408,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",92367.4673533872,91506.5140148715,77238.9406463143,73882.6976702992,61464.3222539032,41483.6605521554,233.0,219.0,235.0,228.0,218.0,150.0,C2,www.sparebank1.no/nb/nordvest,,Public limited companies,1835,SPAREBANK 1 NORDMORE,NO937899408,NO,bank,2556907.11273307,2419113.35706599,2452158.39561115,2583422.15315876,2560980.05899284,1661501.6395319,bank,CRD_IV
INVESTERINGSSELSKABET LUXOR A/S,No,Yes,No,No,DK,6612.0,DK49639910,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1689.63409872986,8136.15702399583,1512.6496859924,9404.60952092081,3705.19930107297,2514.31220312861,10.0,10.0,10.0,11.0,13.0,13.0,C1,www.luxor.dk,,Public limited companies,1977,NERALDA HOLDING APS,DK41947292,DK,bank,128286.135395731,126652.750455793,137081.866290819,137022.862583254,125969.110863363,122536.661103965,bank,CRD_IV
CM.COM NV,No,Yes,No,No,NL,6619.0,NL70523770,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",262626.0,274249.0,266234.0,283231.0,237047.0,141622.0,666.0,646.0,720.0,930.0,755.0,500.0,C1,www.cm.com,,Public limited companies,2006-01-01 00:00:00,CM.COM NV,NL70523770,NL,bank,206135.0,229791.0,240117.0,285004.0,278225.0,163602.0,bank,CRD_IV
BLENTAGRUPPEN AKTIEBOLAG,No,No,No,No,SE,6619.0,SE5564791191,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",283892.895955569,263077.379143241,265704.077077738,244767.482332898,230383.335555902,195742.092562808,946.0,938.0,962.0,957.0,920.0,960.0,C2,www.blentagruppen.se,,Private limited companies,1993-12-17 00:00:00,BLENTAGRUPPEN AKTIEBOLAG,SE5564791191,SE,bank,127070.595197103,106841.327005075,109286.29183595,110811.965178657,100832.672745882,92770.9961624428,bank,CRD_IV
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU LANGUEDOC SC,No,Yes,No,No,FR,6419.0,FR492826417,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",681466.0,635501.0,647461.0,674761.0,625388.0,501620.0,2595.0,2622.0,2769.0,2749.0,2694.0,2511.0,C2,www.ca-languedoc.fr,,Public limited companies,2006-11-15 00:00:00,CAISSE RÉGIONALE DE CRÉDIT AGRICOLE MUTUEL DU LANGUEDOC SC,FR492826417,FR,bank,36289534.0,36084317.0,35008176.0,36631249.0,33622859.0,30959199.0,bank,CRD_IV
SPAREBANKEN OST,No,Yes,No,No,NO,6419.0,NO937888937,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",86769.6948803255,87317.0591563593,80620.3689234571,65448.4695063925,75348.8523786856,79849.7602333666,191.0,206.0,198.0,186.0,191.0,189.0,C2,www.oest.no,,Public limited companies,1997-01-01 00:00:00,SPAREBANKEN OST,NO937888937,NO,bank,3868938.86084224,3937205.57650493,4038012.66360926,4191288.41826321,4817811.82758824,4210283.53500406,bank,CRD_IV
AMPFIELD HOLDING AKTIEBOLAG,No,No,No,No,SE,6499.0,SE5569326191,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",11529.4926140996,8698.18030376852,27204.5017338613,29620.6587031975,34370.0232337874,24028.4648583407,6.0,6.0,6.0,7.0,7.0,6.0,C2,ampfield.se,,Private limited companies,2013-05-23 00:00:00,AMPFIELD HOLDING AKTIEBOLAG,SE5569326191,SE,bank,14980.5173459309,14848.3616731268,14008.7572525579,16039.9218702192,14071.1814292403,11422.5562682099,bank,CRD_IV
KESKI-SUOMEN OSUUSPANKKI,No,No,No,No,FI,6419.0,FI08220294,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",87575.0,83878.0,83457.0,61497.0,52866.0,51436.0,169.0,194.0,153.0,152.0,147.0,156.0,C2,www.op.fi/web/op-keski-suomi,,Public limited companies,1990,KESKI-SUOMEN OSUUSPANKKI,FI08220294,FI,bank,3932832.0,3934747.0,3899862.0,4374223.0,4089062.0,3737250.0,bank,CRD_IV
APS BANK PLC,No,Yes,No,No,MT,6419.0,MTC2192,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",90311.0,83659.0,86368.0,62435.0,63164.0,55796.0,607.0,639.0,589.0,548.0,508.0,447.0,C2,www.apsbank.com.mt,,Public limited companies,1910-01-01 00:00:00,THE ARCHIDIOCESE OF MALTA - DIOCESAN OFFICE OF ADMINISTRATION,MT*110228743504,MT,bank,4645077.0,4161152.0,3661207.0,3112152.0,2795004.0,2420983.0,bank,CRD_IV
MARGINALEN BANK BANKAKTIEBOLAG,No,No,No,No,SE,6419.0,SE5164060807,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",88738.3510619577,79989.8184748316,81678.2839326119,58488.9800439466,74185.1153083273,70060.1411864877,313.0,250.0,302.0,302.0,281.0,284.0,C2,www.marginalen.se,,Public limited companies,2010,ESCO MARGINALEN AB (PUBL),SE5560965765,SE,bank,2074640.49213552,2050317.24869838,2123608.34541112,2167410.08386065,2204306.07634284,2321193.13290322,bank,CRD_IV
NOWONOMICS AB,No,Yes,No,No,SE,6530.0,SE5569901795,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1470.64809452275,1136.31619720792,699.80345882901,741.609696237466,164.899229181533,371.7273493963,12.0,8.0,12.0,15.0,5.0,5.0,C1,www.nowo.se,,Public limited companies,2014,NOWONOMICS AB,SE5569901795,SE,bank,2275.34233492199,2451.00811879132,2734.8661637637,4265.0649783007,1775.20663073864,1164.11452233195,bank,CRD_IV
AAREAL BANK AG,No,No,No,No,DE,6419.0,DEFEB13222,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",965000.0,1069000.0,1261000.0,1014000.0,843000.0,744000.0,1198.0,1167.0,3463.0,3316.0,3170.0,2982.0,C2,www.aareal-bank.com,,Public limited companies,1923-07-20 00:00:00,ATLANTIC LUX HOLDCO S.À R.L.,LULB249456,LU,bank,46853000.0,47814000.0,46833000.0,47331000.0,48728000.0,45478000.0,"bank,large_mne",EU_2021_2101|CRD_IV
REALKREDIT DANMARK A/S,No,No,No,No,DK,6419.0,DK13399174,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",962566.296930938,983727.369703062,926351.170127649,803598.955660856,802964.041097512,831261.90117844,233.0,240.0,229.0,227.0,217.0,234.0,C2,www.rd.dk,,Public limited companies,01/01/1851,DANSKE BANK A/S,DK61126228,DK,bank,109394152.496467,111447282.256703,109522912.106301,105187015.376285,118015528.922151,119902432.778687,"bank,large_mne",EU_2021_2101|CRD_IV
INFORTAR AS,No,Yes,No,No,EE,910.0,EE10139414,B - Mining and quarrying,,Mining & Extraction,1851819.0,1376457.0,1087149.0,1055987.0,414467.0,209723.0,6228.0,6466.0,1308.0,452.0,486.0,460.0,C1,www.infortar.ee,,Public limited companies,1997,INFORTAR AS,EE10139414,EE,extractive,2587818.0,2715234.0,1460512.0,1107412.0,882517.0,696293.0,"extractive,large_mne",EU_2021_2101
CSL FINANCIAL SERVICES LIMITED,No,No,No,No,IE,6492.0,IE463869,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",124.5,155.922,119.49,117.898,116.325,89.616,1.0,1.0,2.0,2.0,2.0,3.0,C2,www.cslfinancial.ie,,Private limited companies,2008-11-03 00:00:00,MR NOEL O'DONNELL,WW*1510017355,n.a.,bank,225.391,233.022,215.411,216.845,205.556,188.886,bank,CRD_IV
BNP PARIBAS BANK POLSKA SA,No,Yes,No,No,PL,6419.0,PL010778878,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",2005156.14371933,1891359.16692589,1739605.69012046,1197379.31205961,1099327.3844838,1064735.13488163,7883.0,7575.0,8178.0,8536.0,8667.0,9019.0,C2,www.bnpparibas.pl,,Public limited companies,2001,BNP PARIBAS,FR662042449,FR,bank,42705679.381522,39321758.6073658,37032935.0892958,31972302.5194565,28657512.9120281,25927818.9008373,"bank,large_mne",EU_2021_2101|CRD_IV
CESKOSLOVENSKA OBCHODNI BANKA A.S.- CSOB,No,No,No,No,CZ,6419.0,CZ00001350,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1994918.57151957,1853350.15209475,1716487.61818907,1870723.80152192,1490404.40618902,1413581.76810131,8125.0,8240.0,8035.0,8105.0,8087.0,8349.0,C2,www.csob.cz,,Private limited companies,1990-01-26 00:00:00,KBC GROEP NV/ KBC GROUPE SA,BE0403227515,BE,bank,94180764.9318364,76269844.4959367,75561369.552124,74852871.9215665,72620873.7756177,66927369.6901145,"bank,large_mne",EU_2021_2101|CRD_IV
RUGGERO BAULI S.P.A.,No,No,No,No,IT,6499.0,IT02982450153,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",548641.042,646040.296,634267.881,551053.729,484171.403,486828.511,1593.0,1629.0,1578.0,1607.0,1655.0,1689.0,C2,www.bauligroup.com,,Public limited companies,1976-04-29 00:00:00,RUGGERO BAULI S.P.A.,IT02982450153,IT,bank,401911.291,394775.702,393503.794,379931.425,383380.3,347595.385,bank,CRD_IV
TRIODOS BANK NV,No,No,No,No,NL,6419.0,NL30062415,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",442622.0,463219.0,466569.0,375108.0,341948.0,305099.0,1798.0,1779.0,1718.0,1679.0,1715.0,1592.0,C2,www.triodos.com,,Public limited companies,1980-09-10 00:00:00,STICHTING ADMINISTRATIEKANTOOR AANDELEN TRIODOS BANK,NL41179632,NL,bank,17568613.0,16967543.0,16175571.0,15800480.0,16504185.0,13888397.0,bank,CRD_IV
GMB HOLDING B.V.,No,No,No,No,NL,6430.0,NL11048247,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",287632.779,237214.399,227400.095,193571.957,194941.459,165050.118,545.0,560.0,537.0,514.0,487.0,451.0,C1,www.gmb.eu,,Private limited companies,2000-06-30 00:00:00,STICHTING ADMINISTRATIEKANTOOR GMB HOLDING,NL11049389,NL,bank,217520.033,192690.227,160309.399,142613.835,126427.043,107406.72,bank,CRD_IV
SYDJYSK SPAREKASSE,No,No,No,No,DK,6419.0,DK67051815,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",84007.9903107558,98838.7272777628,92420.3012214302,44558.997313012,42692.1999092326,42629.9192823149,209.0,19.0,220.0,152.0,164.0,169.0,C2,froes.dk,,Other legal forms,1920-10-19 00:00:00,SYDJYSK SPAREKASSE,DK67051815,DK,bank,1998894.91329487,1839932.54338543,1704079.46554984,1237474.88725391,1142369.68808327,1088208.86966055,bank,CRD_IV
DANSKE BANK A/S,No,Yes,No,No,DK,6419.0,DK61126228,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",7614790.30167773,7600978.3956303,7033506.42208739,6116011.99822072,6396395.13415251,6217177.13239366,19916.0,20026.0,20021.0,21022.0,21754.0,22376.0,C2,www.danskebank.com,,Private limited companies,1871,DANSKE BANK A/S,DK61126228,DK,bank,502907196.976801,500763318.132343,500381519.111773,509720020.577977,529635189.161888,552815532.196372,"bank,large_mne",EU_2021_2101|CRD_IV
DNB BANK ASA,No,Yes,No,No,NO,6419.0,NO984851006,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",7613223.85623609,7305255.90105749,7231273.35562452,6247794.76592623,5556414.7736566,5348443.55963695,10960.0,11203.0,10964.0,10625.0,9659.0,9311.0,C2,www.dnb.no,,Public limited companies,1999-06-21 00:00:00,DNB BANK ASA,NO984851006,NO,bank,311996872.428061,306502298.3911,306083684.188598,307455191.841228,292230218.165755,278866832.597348,"bank,large_mne",EU_2021_2101|CRD_IV
SPORTMARKET NORDIC HOLDING AKTIEBOLAG,No,No,No,No,SE,6499.0,SE5564527389,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",12651.8213923496,11122.7829044961,12734.9100054865,11808.634829985,11938.6567657228,12703.4810820904,29.0,26.0,30.0,29.0,30.0,31.0,C2,www.sportmarket.se,,Private limited companies,1992-09-01 00:00:00,SPORTMARKET NORDIC HOLDING AKTIEBOLAG,SE5564527389,SE,bank,6186.39762608545,7098.08192925291,6868.538567239,5672.38639548261,5533.96183204036,7667.25404104023,bank,CRD_IV
BANKNORDIK P/F,No,Yes,No,No,DK,6419.0,DKFO10,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",82185.6118365524,86211.8453231673,83467.5411583368,55289.1142251535,54048.2133940957,50716.3930835667,207.0,201.0,207.0,169.0,195.0,352.0,C2,www.banknordik.com,,Public limited companies,1932-06-10 00:00:00,BANKNORDIK P/F,DKFO10,DK,bank,2000787.08954788,1955548.13454619,1736886.30494776,1636119.00204977,1586516.18764425,2326067.34807109,bank,CRD_IV
